sp,x,y,CV_TEMP,DRAINAGE_DENS,DS_AVGRIPTRECOV,DS_AVGSLOPE,DS_MINCOLDP_TEMP,MAXWARMP_TEMP,MEAN_MRVBF,NONATVEG,SLOPE_PERCENT,TOTLENGTH_UCA,TRECOV,UC_CV_PPT,UC_RIP_TRECOV,UC_ROAD_DENS,UC_SOLDEPTH,UC_TWI,UCWARMQT_PPT,US_MAXSLOPE,RIV
bg,18656,18656,1.86,3.1493,0.4252,0.1269,2.1323,30.7009,1.6852,0.8481,3.6464,0.5392,0.1496,25.9813,0.1984,0,0.9,10.1431,151.6308,73.6465,4
bg,18657,18657,1.58,0.7626,0.3599,0.1415,2.5505,26.8152,0.1029,0.0872,7.0524,0.259,0.8881,32,0.155,0.4927,1.2,8.8309,166.927,12.9004,1
bg,18658,18658,1.84,0.7122,0.1907,0.3551,1.5922,27.6594,0.2165,0,13.1248,0.0983,1,26,1,0,0.9,9.3627,168.1014,13.2487,4
bg,18659,18659,1.5811,1.7221,0.3832,0.0785,3.1161,28.5999,2.5274,0.6761,0.2526,1.6505,0.0101,27,0.0134,0,1.0962,12.1535,85.2934,1.8329,2
bg,18660,18660,1.87,1.3156,0.1867,2.6423,2.1952,30.438,0.6075,0.157,4.2294,0.4694,0.1469,20.4888,0.2736,0,0.9,10.1141,128.1839,5.0591,1
bg,18661,18661,1.8772,0.7334,0.7299,0.0264,2.3654,31.0504,8.9801,0.0835,0.0153,2.67,0.2752,13.9779,0.4357,0.7629,1.2,14.8116,97,0.1194,1
bg,18662,18662,1.5205,1.5258,0.444,0.3739,2.4915,21.1397,1.957,0,1.781,0.498,1,34.1029,1,0,1.2,9.463,245.2243,25.2239,1
bg,18663,18663,1.7698,2.337,0.4165,0.1894,1.7674,28.5217,0.0385,0.0474,12.7976,0.3749,0.9526,29.0798,0.7324,0,0.9,8.7171,184.7282,57.1735,4
bg,18664,18664,1.68,1.8586,0.3615,0.0857,2.4557,28.5789,1.5856,0.2174,1.3965,1.1449,0.7392,22.5753,0.4312,0.4764,0.9,9.6955,113.8883,11.1771,1
bg,18665,18665,1.88,2.1226,0.2147,0.1115,1.4916,29.8476,2.1218,0.9335,1.4384,97.2873,0.0665,21.8625,0.8343,0.5847,1.1499,9.216,186.7028,41.6189,4
bg,18666,18666,1.7157,2.1396,0.5351,0.0706,2.4197,29.1806,0.2059,0.5556,4.4275,8.0313,0.4445,32.6305,0.8422,1.0191,1.4,8.8878,172.2609,22.623,1
bg,18667,18667,1.6674,1.2124,0.4033,0.6567,1.0969,17.474,0.21,0,14.8422,0.3846,0.9899,26,1,0.6805,1.2,9.6537,331.4868,17.0681,4
bg,18668,18668,1.63,1.1276,0.6529,0.1144,2.9275,28.3902,0.9071,0.6972,1.6452,0.6197,0.008,25.8311,0,0,0.9,10.0536,98.6543,1.6452,2
bg,18669,18669,1.86,2.1103,0.1878,1.1287,2.4272,30.6889,0.7853,0.8222,1.8084,2.7687,0.1778,16.5247,0.2554,0,1,10.6382,105.1912,4.9113,1
bg,18670,18670,1.56,1.5303,0.3983,0.1906,2.4385,25.0382,0.023,0,25.1724,0.3073,1,32,1,0,1.2,8.1908,188.6315,63.474,1
bg,18671,18671,1.6712,2.8259,0.7931,0.8035,1.889,24.5648,0.005,0,36.4448,0.7901,1,35.4077,1,0,1.2,8.2115,216.6252,46.878,4
bg,18672,18672,1.8632,1.4791,0.1165,0.3292,1.8361,29.24,0.0257,0.0842,19.3255,0.8401,0.6,26.7268,0.7278,2.0886,0.9,7.8015,166.7401,34.2084,4
bg,18673,18673,1.82,3.6552,0.462,0.019,2.3257,30.496,8.8174,0.6859,0.0203,0.7588,0.0116,15,0,2.2033,1.2,12.8613,93,0.1564,1
bg,18674,18674,1.85,7.2965,1,0.0374,2.4,31,8.9896,0,0.0417,0.6888,1,14,1,0,1.2,13.7906,88,0.0428,1
bg,18675,18675,1.6952,1.4294,0.6339,0.3167,2.4051,25.4823,0.2109,0,15.4226,0.2321,0.9999,30.6626,0.9999,3.8621,1.4,9.2936,181.5099,15.4226,1
bg,18676,18676,1.54,2.1671,0.3792,0.1389,2.6283,27.0846,2.4124,0.8718,0.8075,19.6128,0,20.4783,0.4197,1.4896,0.9,8.7156,163.6994,19.4669,1
bg,18677,18677,1.82,1.7467,0.6185,0.0554,2.4676,30.3404,0.8374,0.7264,1.7041,0.2299,0.2614,21,0,0.1694,1,10.4033,117.0851,1.7041,1
bg,18678,18678,1.6579,2.0572,0.3747,0.5297,1.1809,19.2041,0.015,0,21.0939,0.7694,1,26.1337,1,0,1.2,8.6312,307.6824,27.9156,4
bg,18679,18679,1.72,2.1633,0.3184,0.0739,2.4281,29.2598,1.798,0.1349,1.111,7.1304,0.1012,21.0714,0.4915,0.7124,0.8,10.1332,112.5943,4.2194,1
bg,18680,18680,1.5,2.2736,0.4267,0.2456,2.6319,23.3195,1.2137,0,3.469,0.5266,1,23,1,0.2044,1.5,11.0194,211.7116,3.469,1
bg,18681,18681,1.57,1.7289,0.4157,0.2632,2.6018,25.5024,0.182,0,4.2731,64.5166,1,35.9554,1,1.1974,1.2,8.9814,221.5669,40.5306,1
bg,18682,18682,1.61,1.8464,0.805,0.5701,1.7809,23.5907,0.0257,0,18.1603,1.7873,1,31.8727,1,0,1.2,7.8928,223.7893,35.9779,4
bg,18683,18683,1.7162,1.0223,0.3764,0.2921,1.2214,26.055,0.0155,0,11.1476,0.11,1,28.026,1,2.9762,1.2,8.3845,189.6766,62.727,4
bg,18684,18684,1.8694,0.6868,0.1278,0.141,2.03,30.3079,0.5328,0.8703,2.427,0.0868,0.1298,25.0601,0.4762,1.4299,0.9,9.3823,159.6804,2.427,4
bg,18685,18685,0,1.9143,0.6476,0.5839,1.9114,0,0,0,0,0.2749,0,31.1588,0,0,0.9,8.9613,170.0641,7.7888,4
bg,18686,18686,1.6192,0.9376,0.387,0.104,2.6168,28.2208,0.0599,0.6443,10.0517,0.2183,0.0343,23.3677,0,0.8981,0.9,8.252,136.5584,10.0517,1
bg,18687,18687,1.6559,1.9806,0.413,0.4034,1.0413,21.3291,0.0159,0,16.6579,1.064,0.997,19.3835,1,0,1.2,8.15,257.0536,23.2185,4
bg,18688,18688,1.7827,2.6004,0.573,0.3021,2.0744,30.4328,0.3228,0.3516,4.6771,0.8904,0.4696,26.8049,0.4804,0.2186,0.9,9.1986,145.6647,4.6771,4
bg,18689,18689,1.63,2.7746,0.8018,0.9426,1.8334,21.6146,0.0207,0,40.3484,0.5094,1,33.2702,1,0,1.2,8.1295,225.9956,40.3484,4
bg,18690,18690,1.87,1.5787,0.3617,0.5059,2.3764,30.3121,1.1248,0.0129,1.8383,0.9712,0.5599,18,0.0969,2.5504,0.9883,10.2969,104.4291,4.6939,1
bg,18691,18691,1.87,1.8377,0.1863,0.0724,1.6529,30.3986,3.7621,0.9859,0.1486,2.0369,0.007,18.2479,0.0063,1.4179,0.9,10.3052,161.9603,60.487,4
bg,18692,18692,1.9,0.5303,0.3083,0.2287,2.1979,30.7609,1.2841,0.7303,0.8604,0.07,0.2696,24,0.4,11.0506,0.9,10.722,133.4303,5.0283,4
bg,18693,18693,0,1.7601,0.6794,0.1012,2.9166,0,0,0,1.0315,2.3445,0,25.9883,0.253,1.7456,0.9,10.8449,99.63,2.2841,2
bg,18694,18694,1.7536,2.1671,0.3219,0.3475,1.2839,25.297,0.0307,0,14.3301,16.6683,1,22.7692,0.9979,0,1.2,8.8755,309.0503,44.6398,4
bg,18695,18695,1.8369,2.2481,0.2282,0.1895,1.5336,28.2288,0.0533,0,13.4054,1.4037,0.9999,28.6336,1,0.3807,1.2,8.3295,187.886,31.2644,4
bg,18696,18696,1.7,1.2087,0,0.3664,2.691,29.7144,4.0054,0.0989,0.3664,2.3226,0.0018,22,0.0348,1.8014,0.9,11.7359,89.5333,1.5157,3
bg,18697,18697,1.7175,1.8584,0.3378,0.3898,1.2282,23.9605,0.0371,0,10.8579,15.8557,1,24.2825,1,0.2862,1.2,8.1512,284.3383,55.7786,4
bg,18698,18698,1.76,1.8523,0.8266,0.0337,2.4616,29.9944,4.9306,0.5248,0.1467,197.016,0.2066,29.0654,0.4834,1.1375,0.9451,11.1781,131.5631,46.9182,1
bg,18699,18699,1.6597,0.9359,0.369,0.1365,2.5921,27.995,0.2689,0.0412,4.2459,0.1273,0.8382,23.6882,0,0,0.9,8.7859,141.8412,24.6646,1
bg,18700,18700,1.7454,1.5692,0.4301,0.4059,1.7269,27.1853,0.1017,0,11.115,4.4641,1,36.5785,1,0.1665,1.2,8.3838,221.7736,37.4362,4
bg,18701,18701,1.7382,1.7733,0.5086,0.5129,1.7966,27.4054,0.0156,0,16.3651,0.2866,1,35.0074,1,0,0.9,8.4992,199.2847,18.8705,4
bg,18702,18702,1.62,1.3963,0.3453,0.3461,1.139,24.0071,0.2101,0,6.7603,1.7772,1,14.142,0.9907,1.2495,1.2,8.9406,189.9054,14.8694,4
bg,18703,18703,1.8328,1.8311,0.516,0.0893,2.4051,28.724,0.1601,0,10.8251,0.323,1,23.9138,1,0,0.4,9.057,133.2698,11.6275,1
bg,18704,18704,1.7,1.5064,0.7316,0.6964,1.9674,27.6717,0.0628,0,8.8258,0.2597,1,35,1,5.63,0.9,8.2376,187.9513,9.8734,4
bg,18705,18705,1.65,1.9821,0.7584,0.5192,1.9407,27.0387,0.1324,0,9.2123,6.4214,1,34.152,1,0.4907,1.2,7.9868,206.3533,43.853,4
bg,18706,18706,1.5328,1.6406,0.6771,0.1469,2.893,27.0374,1.4066,0.555,1.3469,6.4476,0.1735,27.2603,0.2398,0.9604,0.9,9.5573,115.0445,6.1448,2
bg,18707,18707,1.81,2.0824,0.2676,0.1758,1.3596,28.1,2.8054,0.0909,2.5461,86.4118,0.9091,29.9465,0.9998,0.3994,1.2,8.2209,202.7093,43.0588,4
bg,18708,18708,1.78,2.2955,0.3456,0.2044,1.8161,28.9701,0.6086,0.5355,1.4936,15.4798,0.4029,32.0246,0.7751,1.5587,0.9002,9.0324,194.278,60.4674,4
bg,18709,18709,1.5,1.3127,0.443,0.851,3.1715,27.4434,1.6253,0.3607,1.2381,1.4461,0.4283,34.8566,0.3874,1.1065,0.8012,10.6872,109.5381,9.645,2
bg,18710,18710,1.81,2.1346,0.2407,0.3064,1.6816,28.8862,1.8796,0.9057,0.6497,332.4638,0.0943,31.1747,0.8906,0.508,1.1241,8.5299,196.7931,50.6079,4
bg,18711,18711,1.8574,1.5905,0.1297,0.2396,1.7651,29.1261,0.7512,0.4094,1.3903,2.1541,0.574,26.1382,0.1805,1.7784,0.9,10.4312,164.9079,8.2587,4
bg,18712,18712,1.52,1.9794,0.4022,0.1423,2.5087,26.1097,0.0941,0,0.3089,828.8142,1,32.8253,0.9959,1.3019,1.2,8.4976,225.7967,66.1155,1
bg,18713,18713,1.6666,0.0057,0.7356,0.0951,2.9852,29.2714,1.9366,0.8864,0,0.0019,0,25,0,0,0.9,11.2207,90.442,0,2
bg,18714,18714,1.63,1.3095,0.3448,0.336,1.1458,24.4101,0.1443,0,13.9328,0.1556,1,16,1,0,1.2,8.6553,174.835,24.3278,4
bg,18715,18715,1.5684,0.9815,0.3817,0.1925,2.5971,26.2585,0.0126,0.5461,19.724,0.1107,0.2801,22.3014,0.9999,1.4186,0.9,7.9426,152.7766,19.724,1
bg,18716,18716,1.7146,1.7796,0.6814,1.1006,1.6951,26.1986,0.0087,0,21.4414,1.3411,1,35.6146,1,0.7917,0.9,7.9184,207.9973,71.1718,4
bg,18717,18717,1.7697,1.6427,0.0283,0.0726,2.4074,29.7192,1.2246,0.9957,2.3401,0.7648,0.0043,18.9991,0,0.8714,1.1,11.5189,99.4502,3.5955,3
bg,18718,18718,1.5,1.7569,0.4014,0.1717,2.6492,25.2935,0.072,0,8.1528,0.3921,1,23.4104,1,3.0878,0.9,8.4022,207.1882,10.3412,1
bg,18719,18719,1.6496,1.0445,0.3453,0.3034,1.0852,24.3531,0.5231,0.4812,2.0697,0.1997,0.4185,18.5921,0,0,1.2,9.9267,184.6297,46.7554,4
bg,18720,18720,1.74,0.888,0.4817,0.6016,2.576,29.6179,2.3819,0,0.6804,0.119,1,19,1,0.1343,1,11.4311,108.2448,0.6804,1
bg,18721,18721,1.84,2.1031,0.0642,0.3119,0.0133,28.7183,1.2559,0.9812,2.9768,1.5311,0,20.6626,0,0.7344,1.1,10.6121,178.9747,4.6227,4
bg,18722,18722,1.6584,1.5803,0.7354,0.0881,2.9764,29.1949,6.2061,0.8202,0.0635,2042.0449,0.0991,27.0908,0.3613,1.5596,0.904,11.1666,100.0743,32.6415,2
bg,18723,18723,1.63,1.3857,0.5009,0.379,0.8722,21.0546,2.6624,0,3.4025,0.2356,0.9813,18.0118,0.86,5.5093,1.2,10.9697,249.6306,4.4035,4
bg,18724,18724,1.62,1.7154,0.8023,0.575,1.7688,24.9187,0.0663,0,6.2388,2.311,1,32,1,0.5651,1.2,8.2614,206.6461,39.0028,4
bg,18725,18725,1.78,3.0838,0,0.0042,3,30.7,7.9671,0.9561,0.0042,0.1406,0,19,0,0,1.3,14.5267,77,0.0042,3
bg,18726,18726,1.66,2.2333,0.4382,0.1818,2.4293,26.9699,2.5822,0.9511,1.8454,1.5517,0.0208,28,0.0542,1.8448,0.9,11.2795,136.0455,7.4612,1
bg,18727,18727,1.88,1.4549,0.4907,0.0684,2.3839,30.0944,0.5415,0,4.0644,0.3853,1,23.9819,1,0.1858,0.9,9.3931,130.5816,4.7114,1
bg,18728,18728,1.53,1.7275,0.7125,0.0571,3.0244,27.7869,6.0319,0.5944,0.0777,395.295,0.3811,25.8387,0.449,1.4335,0.9,10.2763,110.7131,37.4325,2
bg,18729,18729,0,2.1787,0.6984,0.5271,1.6208,0,0,0,2.662,0.7216,0,35.3647,1,0,0.9,8.1174,206.3104,61.1364,4
bg,18730,18730,1.89,2.0034,0.0734,0.0737,1.9303,30.6,2.2111,0.0909,0,10766.3627,0.0758,23.2309,0.7481,0.659,1.0733,9.2576,203.2923,163.434,4
bg,18731,18731,1.92,1.0669,0.4816,0.042,2.3975,31.2597,6.9851,0.2629,0.0345,170.2575,0.5486,19.0189,0.0777,1.2088,0.8551,12.7208,122.3045,6.9086,1
bg,18732,18732,0,1.5434,0.6577,0.1802,2.9117,0,0,0,1.1155,23.3803,0,31.0635,1,1.1373,0.9,8.9568,110.8366,9.6605,2
bg,18733,18733,1.62,1.4693,0.4362,0.0481,2.9526,28.3762,2.5964,0.9143,0.4493,62.3369,0.0619,25.4327,0.2487,0.9827,0.9,10.082,109.2042,6.2648,3
bg,18734,18734,1.51,1.9775,0.7901,0.071,3.0857,28.1,2.6652,0.7686,0.9019,0.0957,0.1322,34,0.1333,0.5127,0.9,12.4784,90,0.9724,2
bg,18735,18735,1.6601,2.6906,0.3964,0.416,1.1977,23.4305,0.0554,0,11.1685,13.4356,1,29.7007,1,1.0454,1.2,8.8515,261.0726,40.7544,4
bg,18736,18736,1.85,0.1151,0.0163,0.0246,2.3994,30.7,8.9385,0.9755,0,0.0526,0.0131,14,0,4.8505,1.2,14.8755,96.1427,76.3466,1
bg,18737,18737,1.65,1.914,0.4476,0.0403,2.9843,29.2942,3.4633,0.625,0.1243,2.2172,0.328,22,0.1258,3.2311,0.9,12.1254,93.6953,1.5829,3
bg,18738,18738,1.56,1.538,0.0388,0.4187,2,28.7,3.7524,0,0.6933,3.2452,0,32.9048,0.1795,1.4506,1.2222,13.0538,86.7304,0.7426,2
bg,18739,18739,1.6986,1.9996,0.3625,0.3849,1.1751,22.5412,0.071,0,9.751,3.5369,1,27.6931,1,0.5946,1.2,8.6196,264.0721,35.5099,4
bg,18740,18740,1.86,0.8824,0.5246,0.0208,2.403,30.7694,1.8191,0.9629,0.2787,0.2852,0.0371,14.021,0,3.3579,1.2,12.0988,111.1163,0.6836,1
bg,18741,18741,1.7474,2.5052,0.7405,0.2061,2.4442,28.3338,0.0752,0.7496,13.5401,0.6163,0.2504,30.5106,0.0427,0,0.9,8.8362,135.7285,13.5401,1
bg,18742,18742,1.5,1.1604,0.7524,0.1251,3.011,26.0458,0.1306,0,5.071,6.2184,1,33.8121,1,1.1125,0.8,8.3826,135.0718,26.9106,2
bg,18743,18743,1.86,1.9181,0.1723,0.9427,2.4071,30.6884,2.2087,0.6698,0.9427,0.8179,0.1126,19.5741,0.1723,1.7906,0.9,12.1708,119.0009,0.9427,1
bg,18744,18744,1.86,11.6587,0.9618,0.0173,2.3983,31,8.989,0,0.0685,0.0653,1,13,1,0,1.2,14.192,90,0.0685,1
bg,18745,18745,1.4984,1.7497,0.4066,0.1825,2.6439,24.8113,0.2235,0,8.1557,1.222,1,21.0527,1,1.545,1.5,8.8752,200.6724,11.9502,1
bg,18746,18746,1.5301,0.9322,0.462,0.1188,2.8785,25.2748,0.1603,0,10.2196,0.2114,1,31.7354,1,0.5113,0.9,8.6562,134.8131,10.2196,3
bg,18747,18747,1.7152,2.2913,0.6288,0.1934,2.4445,27.612,0.1068,0,8.2244,3.4882,1,30.2914,1,1.1384,1.4,8.8913,176.0334,42.893,1
bg,18748,18748,1.59,0.4581,0.6539,0.1169,2.9268,27.9163,0.9103,0.1038,1.9046,0.1024,0.669,28.5027,0.7858,3.431,0.9,10.1426,101.322,2.5498,2
bg,18749,18749,1.51,1.6946,0.4675,0.1104,2.8615,24.7913,0.5915,0,1.7523,2.9398,1,32.7136,1,2.0105,1.1,9.6829,149.7374,5.9339,3
bg,18750,18750,1.8088,1.308,0.1758,0.3521,1.6201,26.6138,0.1454,0,9.8947,0.2914,1,25.0485,1,0,0.9,9.0375,187.2316,9.8947,4
bg,18751,18751,1.7617,3.0229,0.6972,0.0784,2.4851,29.712,2.2855,0.7886,1.0851,1.7714,0.1714,28.8212,0.1693,1.7817,0.9,9.5628,128.2805,5.203,1
bg,18752,18752,1.7385,1.3377,0.3867,0.3742,1.6183,26.1409,0.0189,0,18.8981,0.1873,1,32.5686,1,1.69,1.2,8.5693,201.3229,41.8078,4
bg,18753,18753,1.7979,3.1517,0.2995,0.2451,1.3427,27.0328,0.0793,0,10.9198,0.6846,0.9999,30.8177,1,3.5148,1.1941,8.5926,186.14,37.0932,4
bg,18754,18754,1.67,1.6153,0.356,0.1304,2.5721,28.2669,2.8723,0.3514,1.6339,0.6067,0.2279,22,0.1259,0,0.9,11.5751,143.64,2.0815,1
bg,18755,18755,1.6595,2.4945,0.3536,0.085,2.4533,28.4944,2.193,0.1941,2.0098,1.7083,0.4309,22.0397,0.2494,1.6338,0.9,10.9616,114.3773,8.4779,1
bg,18756,18756,1.7898,1.5595,0.6802,0.5844,2.1757,30.4455,0.5693,0.2602,6.0194,0.199,0.6238,26.4075,1,0.1029,0.9,9.7017,143.9592,6.1565,4
bg,18757,18757,1.84,0.6076,0.0591,0.2491,0.0122,28.7507,1.138,1,0.2588,34.1414,0,23.0732,0,0.2393,1.1243,12.9972,179.7336,15.9467,4
bg,18758,18758,1.65,0.5995,0.8051,0.8322,1.543,24.492,0.0027,0,23.6857,0.0866,1,34.5429,1,0,1.2,8.1211,216.5762,31.2268,4
bg,18759,18759,1.54,2.3096,0.3532,0.1324,2.5237,25.9286,0.6155,0.0054,4.2212,0.6846,0.9946,21.3725,0.9817,1.9823,1.0765,9.9178,137.1754,10.0659,1
bg,18760,18760,1.62,0.6548,0.4059,0.131,3.0913,28.769,1.5871,0.972,1.3816,0.159,0.0263,27,0,1.6048,0.9,11.3296,85.1252,1.8447,2
bg,18761,18761,1.6807,1.4788,0.3536,0.5294,1.2223,21.5564,0,0,26.0443,0.6767,1,25.9318,1,0,1.2,8.5989,281.5201,34.5219,4
bg,18762,18762,1.7936,0.8195,0.232,0.7794,1.8588,26.3672,0.2237,0,50.4938,0.099,1,31.7583,1,0,0.9,9.0932,191.8675,50.4938,4
bg,18763,18763,1.8491,1.4525,0.1437,0.4411,1.998,28.298,0,0,28.3805,1.1573,1,28.7108,1,0,1,8.4115,175.0522,31.7122,4
bg,18764,18764,1.53,1.9568,0.3746,0.0928,2.6354,27.5014,1.3969,0.8133,0.4154,412.29,0.174,26.6896,0.9225,1.8147,0.9977,9.2936,217.7404,40.5577,1
bg,18765,18765,1.69,0.9274,0.368,0.1958,2.5523,26.7146,0.1891,0,9.2706,0.2897,1,31.7529,1,0.9683,0.9,9.1224,159.9526,25.4401,1
bg,18766,18766,1.55,0.7793,0.5848,0.1945,2.4748,28.2,5.6781,0.2261,0.7894,0.1958,0.4156,30.0494,0.6618,0.0999,0.9,13.037,93,2.6142,2
bg,18767,18767,1.805,1.5497,0.4691,0.2514,1.9098,30.0336,3.3655,0.8867,1.4874,0.6236,0.0666,28,0.0915,1.1627,0.9,11.4964,165.8002,1.4874,4
bg,18768,18768,1.73,1.5484,0.458,0.05,3.0799,29.8009,1.8115,0.0154,0.9966,1.2034,0.9845,22.4642,1,4.856,1,10.8653,86.9897,1.0004,3
bg,18769,18769,1.6704,1.524,0.3983,0.4997,1.1122,19.718,0.0017,0,35.1608,0.4536,1,24.8159,1,0.6262,1.2,8.5872,304.0363,39.714,4
bg,18770,18770,1.5773,0.4435,0.5035,0.1389,2.8684,25.6706,0.6319,0.9642,7.143,0.099,0.0054,28,0,0,0.9,10.0992,133.8925,7.143,3
bg,18771,18771,1.8431,2.6665,0.5395,0.0897,2.3936,29.4705,0.821,0,4.03,0.3797,1,25.0393,1,0.6543,0.9,10.0622,134.9719,4.1917,1
bg,18772,18772,1.8346,2.4964,0.0619,0.3077,0.0128,28.54,1.1903,1,1.7198,23.7291,0,22.205,0,2.6818,0.9437,9.7321,182.5374,10.2472,4
bg,18773,18773,1.58,1.7678,0.3681,0.0904,2.5232,27.5778,0.4666,0.7296,3.4618,2.3341,0.2624,20.7328,0.1097,0.6443,0.9219,10.2721,129.3051,19.1979,1
bg,18774,18774,1.47,1.9235,0.4176,0.1523,2.6571,25.2018,0.3287,0,3.1531,11.7652,1,19.4573,0.7973,3.2324,1.5,10.0379,202.2842,30.1681,1
bg,18775,18775,1.6,1.8373,0.7093,0.0688,3.0101,28.1834,3.6713,0.6943,0.9936,25.5183,0.2771,30.4188,0.4806,1.5019,0.9,9.7544,102.0296,6.5948,2
bg,18776,18776,1.7339,1.5152,0.2945,0.3986,1.3064,23.8463,0.0071,0,32.2692,0.3273,1,29,1,1.8387,1.2,8.0611,222.5481,32.2692,4
bg,18777,18777,1.9,1.9988,0.0981,0.1029,2.0256,30.6,4.5905,0,0.1294,11720.9316,0,23.4611,0.7451,0.6728,1.0632,9.3115,200.0878,163.434,4
bg,18778,18778,1.8756,1.3493,0.3566,0.2019,2.1749,30.3572,0.4705,0.3603,3.7544,0.4328,0.5475,26.4302,0.2736,1.1577,0.9,9.4066,147.9776,8.3554,4
bg,18779,18779,1.6151,1.8299,0.3845,0.2063,2.5951,26.3576,0.0127,0,18.1677,0.5797,0.9912,25.7071,0.9864,0.4959,0.9,8.2188,149.2399,21.3647,1
bg,18780,18780,1.66,2.9828,0.3976,0.4716,1.1952,22.7883,0.0565,0,27.2824,7.4772,1,29.9063,1,1.0127,1.2,8.8643,265.5208,40.7544,4
bg,18781,18781,1.93,3.0418,0.1389,0.1564,2.0968,30.6995,4.4793,1,0.8295,0.2373,0,20,0,2.558,0.9,12.1757,139.3897,0.8295,4
bg,18782,18782,1.81,1.721,0.4865,0.0121,3.2775,31.3,8.9822,0.0442,0.009,358.0295,0.8698,19.8002,0.4289,1.2782,1.1756,13.4415,89.234,82.6981,3
bg,18783,18783,1.74,1.6951,0.7521,0.383,2.3759,27.8237,0.4971,0.243,1.3353,5.0013,0.7532,31.5136,0.8649,2.2435,0.9,9.7758,146.9828,9.9025,1
bg,18784,18784,1.604,0.6588,0.4411,0.0534,3.0991,29.0148,6.4482,0.8638,0.1068,46.4058,0.1209,27.0507,0.1394,0.8249,1.2181,13.9988,82.2909,1.8329,2
bg,18785,18785,1.5095,2.1032,0.4926,0.1417,2.7945,24.4865,3.6749,0.8269,1.4299,11.985,0.1731,21.5949,0.4416,2.4344,1.0121,10.1142,179.3487,15.0867,3
bg,18786,18786,1.7591,3.3434,0.5194,0.2547,1.8465,29.2901,0.5442,0.9747,7.1521,0.5804,0.0253,30.871,0.077,0.1379,0.9,10.3398,186.7143,73.6465,4
bg,18787,18787,1.6674,1.5841,0.4515,0.4316,1.0735,22.4147,0.0218,0,14.8367,0.2066,1,19.8865,1,0,1.2,8.7977,229.546,24.5191,4
bg,18788,18788,1.6966,1.5656,0.363,0.3712,1.1299,23.7262,9.00E-04,0,29.3997,0.377,1,17.1927,1,0,1.2,8.1216,210.1379,29.3997,4
bg,18789,18789,1.6497,0.9504,0.3605,0.1152,2.4551,27.6786,1.0196,0.9649,2.1662,0.119,0.0032,24.7444,0.0526,2.1104,0.9,10.2989,120.4345,3.0202,1
bg,18790,18790,1.69,1.9292,0.7401,4.5988,1.3884,19.6475,0.0865,0,2.0771,5.2953,0.9921,34,0.9726,0.1055,1.2,8.6749,269.6245,20.8583,4
bg,18791,18791,1.71,1.5998,0.7108,0.0898,2.9889,29.4,1.766,0.4088,1.9949,0.9867,0.044,24.2134,0.0555,0.5124,0.9,10.2026,91.8768,2.1133,2
bg,18792,18792,1.4851,1.9406,0.4142,0.1485,2.6496,25.5984,0.096,0,8.6445,123.7528,1,25.7644,0.9999,2.0271,1.1703,9.224,250.6231,34.4255,1
bg,18793,18793,1.7131,2.4678,0.3791,0.3203,1.2162,25.6931,0.1198,0,16.2976,1.762,1,25.9199,1,0.628,1.2,8.265,210.6678,42.0975,4
bg,18794,18794,1.8305,1.2207,0.1669,0.3043,1.5673,27.8683,0.3269,0.8775,7.8577,0.2231,0.1182,24.8249,0.5932,0,0.9,9.5787,174.8403,9.9263,4
bg,18795,18795,1.7,1.5904,0.7197,0.5202,2.3072,26.931,0.5752,0.7322,4.1413,1.5224,0.2139,33,0.1282,1.003,0.9,9.9658,154.8057,5.4655,1
bg,18796,18796,1.8806,2.7128,0.4939,0.0509,2.3988,30.5371,1.1778,0.4345,2.3955,0.2897,0.3297,21.221,0.1111,0,0.9,10.8417,127.573,12.2533,1
bg,18797,18797,1.68,1.526,0.3612,0.0902,2.4556,28.4269,0.6331,0.001,2.4556,0.6128,0.7281,22.7221,0.1731,0,0.9,9.506,114.1036,2.4556,1
bg,18798,18798,1.62,2.0407,0.3685,0.1685,2.5129,26.3055,0.2396,0,2.432,11.4901,0.9586,30.5735,1,0.7837,1.2,8.3266,182.1389,29.6382,1
bg,18799,18799,1.6846,0.9811,0.426,0.0487,3.0223,29.0969,1.0062,0,2.1885,0.2873,1,23.2514,1,4.0195,0.9,9.9896,95.2049,2.1885,3
bg,18800,18800,1.7466,2.3181,0.4717,0.3111,1.6728,27.1377,0.1479,0,8.5881,0.357,1,33.5065,1,0.7942,1.1236,8.6873,200.4052,8.5881,4
bg,18801,18801,1.72,0.8526,0.3619,0.0826,2.453,29.0539,1.2461,0,1.5084,0.4856,1,21,1,0.707,0.8,10.1309,109.7886,4.5009,1
bg,18802,18802,1.8656,1.7993,0.1423,0.1529,1.6349,29.7474,0.1943,0.2885,7.7846,0.6211,0.3581,24.4114,0.0199,0.6468,0.9,8.6577,160.1541,30.1556,4
bg,18803,18803,1.6683,1.9383,0.3451,0.7045,1.2453,17.1115,0.0506,0,11.8638,7.2669,0.9988,23.7782,0.8407,0,1.2,9.4427,412.2516,20.9839,4
bg,18804,18804,1.55,1.4189,0.5351,0.4378,2.6049,27.3615,2.4243,0.7618,0.5911,28.6963,0.1391,25.2262,0.1317,1.1306,1.0722,11.1044,112.3032,3.6481,2
bg,18805,18805,1.8366,1.0881,0.1594,0.7602,0.033,28.4112,0.1735,1,9.1042,0.457,0,20.2619,0,0,0.0052,10.6347,178.6838,9.1042,4
